fips,year,month,total_deaths,sex_1,sex_2
11130,2004,8,4,4,0
11130,2004,9,6,5,1
11130,2004,10,2,0,2
11130,2004,11,5,3,2
11130,2004,12,7,5,2
11130,2005,1,4,3,1
11130,2005,2,9,7,2
11130,2005,3,16,11,5
11130,2005,4,6,4,2
11130,2005,5,7,5,2
11130,2005,6,6,5,1
11130,2005,7,2,2,0
11130,2005,8,6,4,2
11130,2005,9,5,4,1
11130,2005,10,5,5,0
11130,2005,11,3,3,0
11130,2005,12,6,4,2
11130,2006,1,2,2,0
11130,2006,2,7,7,0
11130,2006,3,3,2,1
11130,2006,4,6,6,0
11130,2006,5,7,6,1
11130,2006,6,5,2,3
11130,2006,7,5,3,2
11130,2006,8,3,3,0
11130,2006,9,6,4,2
11130,2006,10,5,2,3
11130,2006,11,2,2,0
11130,2006,12,1,0,1
11130,2007,1,6,4,2
11130,2007,2,6,2,4
11130,2007,3,8,7,1
11130,2007,4,9,4,5
11130,2007,5,9,8,1
11130,2007,6,6,2,4
11130,2007,7,6,4,2
11130,2007,8,3,1,2
11130,2007,9,6,4,2
11130,2007,10,2,1,1
11130,2007,11,6,3,3
11130,2007,12,4,3,1
11130,2008,1,1,1,0
11130,2008,2,6,5,1
11130,2008,3,4,0,4
11130,2008,4,4,3,1
11130,2008,5,4,1,3
11130,2008,6,12,9,3
11130,2008,7,7,4,3
11130,2008,8,2,2,0
11130,2008,9,5,1,4
11130,2008,10,15,7,8
11130,2008,11,9,6,3
11130,2008,12,11,5,6
11130,2009,1,4,2,2
11130,2009,2,7,2,5
11130,2009,3,6,6,0
11130,2009,4,4,2,2
11130,2009,5,10,6,4
11130,2009,6,8,2,6
11130,2009,7,8,5,3
11130,2009,8,6,6,0
11130,2009,9,4,2,2
11130,2009,10,4,3,1
11130,2009,11,3,1,2
11130,2009,12,2,2,0
11130,2010,1,4,3,1
11130,2010,2,2,2,0
11130,2010,3,9,5,4
11130,2010,4,8,6,2
11130,2010,5,6,3,3
11130,2010,6,7,6,1
11130,2010,7,8,3,5
11130,2010,8,11,7,4
11130,2010,9,4,3,1
11130,2010,10,4,2,2
11130,2010,11,7,1,6
11130,2010,12,6,4,2
11130,2011,1,6,4,2
11130,2011,2,9,6,3
11130,2011,3,8,7,1
11130,2011,4,5,2,3
11130,2011,5,5,2,3
11130,2011,6,11,8,3
11130,2011,7,7,7,0
11130,2011,8,8,4,4
11130,2011,9,7,5,2
11130,2011,10,11,9,2
11130,2011,11,9,6,3
11130,2011,12,7,5,2
11130,2012,1,7,6,1
11130,2012,2,5,5,0
11130,2012,3,9,8,1
11130,2012,4,5,3,2
11130,2012,5,10,7,3
11130,2012,6,9,7,2
11130,2012,7,8,5,3
11130,2012,8,6,4,2
11130,2012,9,6,4,2
11130,2012,10,8,5,3
11130,2012,11,7,4,3
11130,2012,12,5,1,4
11130,2013,1,5,2,3
11130,2013,2,5,3,2
11130,2013,3,12,12,0
11130,2013,4,5,4,1
11130,2013,5,7,5,2
11130,2013,6,10,7,3
11130,2013,7,3,2,1
11130,2013,8,8,7,1
11130,2013,9,8,5,3
11130,2013,10,8,4,4
11130,2013,11,4,1,3
11130,2013,12,5,4,1
11130,2014,1,7,3,4
11130,2014,2,6,4,2
11130,2014,3,6,3,3
11130,2014,4,3,1,2
11130,2014,5,7,5,2
11130,2014,6,7,4,3
11130,2014,7,4,2,2
11130,2014,8,4,2,2
11130,2014,9,5,5,0
11130,2014,10,7,6,1
11130,2014,11,4,2,2
11130,2015,1,5,4,1
11130,2015,2,6,5,1
11130,2015,3,2,1,1
11130,2015,4,7,7,0
11130,2015,5,10,6,4
11130,2015,6,4,2,2
11130,2015,7,8,6,2
11130,2015,8,4,3,1
11130,2015,9,8,3,5
11130,2015,10,6,5,1
11130,2015,11,5,3,2
11130,2015,12,4,4,0
11130,2016,1,6,4,2
11130,2016,2,9,6,3
11130,2016,3,6,5,1
11130,2016,4,3,3,0
11130,2016,5,6,2,4
11130,2016,6,1,1,0
11130,2016,7,5,4,1
11130,2016,8,10,7,3
11130,2016,9,3,2,1
11130,2016,10,7,7,0
11130,2016,11,10,8,2
11130,2016,12,8,8,0
11130,2017,1,5,4,1
11130,2017,2,4,3,1
11130,2017,3,6,4,2
11130,2017,4,3,3,0
11130,2017,5,4,4,0
11130,2017,6,2,0,2
11130,2017,7,7,6,1
11130,2017,8,4,2,2
11130,2017,9,6,3,3
11130,2017,10,6,4,2
11130,2017,11,5,4,1
11130,2017,12,5,5,0
11130,2018,1,3,1,2
11130,2018,2,6,6,0
11130,2018,3,4,4,0
11130,2018,4,9,8,1
11130,2018,5,5,2,3
11130,2018,6,4,2,2
11130,2018,7,8,7,1
11130,2018,8,7,4,3
11130,2018,9,5,4,1
11130,2018,10,7,3,4
11130,2018,11,8,4,4
11130,2018,12,9,7,2
11130,2019,1,9,6,3
11130,2019,2,1,0,1
11130,2019,3,6,3,3
11130,2019,4,12,6,6
11130,2019,5,2,1,1
11130,2019,6,6,1,5
11130,2019,7,3,3,0
11130,2019,8,6,6,0
11130,2019,9,9,7,2
11130,2019,10,8,5,3
11130,2019,11,8,4,4
11130,2019,12,9,4,5
11130,2020,1,6,3,3
11130,2020,2,8,5,3
11130,2020,3,4,3,1
11130,2020,4,5,2,3
11130,2020,5,5,4,1
11130,2020,6,6,5,1
11130,2020,7,4,4,0
11130,2020,8,6,3,3
11130,2020,9,7,6,1
11130,2020,10,9,7,2
11130,2020,11,9,6,3
11130,2020,12,5,3,2
11130,2021,1,2,2,0
11130,2021,2,6,2,4
11130,2021,3,8,5,3
11130,2021,4,3,2,1
11130,2021,5,13,6,7
11130,2021,6,11,10,1
11130,2021,7,9,6,3
11130,2021,8,4,2,2
11130,2021,9,4,4,0
11130,2021,10,5,3,2
11130,2021,11,7,4,3
11130,2021,12,7,5,2
11130,2022,1,7,6,1
11130,2022,2,4,1,3
11130,2022,3,8,6,2
11130,2022,4,5,5,0
11130,2022,5,6,6,0
11130,2022,6,4,3,1
11130,2022,7,7,4,3
11130,2022,8,12,7,5
11130,2022,9,7,3,4
11130,2022,10,2,2,0
11130,2022,11,5,2,3
11130,2022,12,3,2,1
11130,2023,1,9,4,5
11130,2023,2,9,8,1
11130,2023,3,5,3,2
11130,2023,4,8,7,1
11130,2023,5,6,3,3
11130,2023,6,5,4,1
11130,2023,7,5,4,1
11130,2023,8,3,0,3
11130,2023,9,5,3,2
11130,2023,10,7,4,3
11130,2023,12,5,3,2
11130,2024,1,4,4,0
11130,2024,2,6,5,1
11130,2024,3,6,1,5
11130,2024,4,6,4,2
11130,2024,5,5,3,2
11130,2024,6,6,4,2
11130,2024,7,7,5,2
11130,2024,8,7,3,4
11130,2024,9,3,2,1
11130,2024,10,6,3,3
11130,2024,11,1,1,0
11130,2024,12,8,5,3
11140,1997,1,1,1,0
11140,1997,2,4,3,1
11140,1997,3,5,4,1
11140,1997,4,4,1,3
11140,1997,5,6,5,1
11140,1997,6,5,4,1
11140,1997,7,1,1,0
11140,1997,8,5,3,2
11140,1997,9,5,2,3
11140,1997,10,6,4,2
11140,1997,11,5,2,3
11140,1997,12,3,2,1
11140,1998,1,6,4,2
11140,1998,2,7,7,0
11140,1998,3,9,7,2
11140,1998,4,10,5,5
11140,1998,5,6,6,0
11140,1998,6,8,3,5
11140,1998,7,2,2,0
11140,1998,8,6,5,1
11140,1998,9,9,6,3
11140,1998,10,5,4,1
11140,1998,11,3,2,1
11140,1998,12,2,2,0
11140,1999,1,3,3,0
11140,1999,2,2,1,1
11140,1999,3,4,3,1
11140,1999,4,4,2,2
11140,1999,5,9,3,6
11140,1999,6,5,3,2
11140,1999,7,2,2,0
11140,1999,8,7,2,5
11140,1999,9,8,6,2
11140,1999,10,3,2,1
11140,1999,11,6,5,1
11140,1999,12,3,3,0
11140,2000,1,5,4,1
11140,2000,2,4,1,3
11140,2000,3,7,6,1
11140,2000,4,6,3,3
11140,2000,5,5,3,2
11140,2000,6,4,3,1
11140,2000,7,2,1,1
11140,2000,8,2,2,0
11140,2000,9,3,3,0
11140,2000,10,1,0,1
11140,2000,11,4,2,2
11140,2000,12,7,5,2
11140,2001,2,3,2,1
11140,2001,3,4,4,0
11140,2001,4,4,2,2
11140,2001,5,3,1,2
11140,2001,6,7,4,3
11140,2001,7,1,0,1
11140,2001,8,3,1,2
11140,2001,9,2,1,1
11140,2001,10,3,1,2
11140,2001,11,3,2,1
11140,2002,1,3,1,2
11140,2002,2,3,2,1
11140,2002,3,5,4,1
11140,2002,4,3,2,1
11140,2002,5,10,5,5
11140,2002,6,2,0,2
11140,2002,7,4,4,0
11140,2002,8,3,2,1
11140,2002,9,2,1,1
11140,2002,10,4,4,0
11140,2002,11,3,1,2
11140,2002,12,5,3,2
11140,2003,1,4,4,0
11140,2003,2,4,3,1
11140,2003,3,1,1,0
11140,2003,5,5,3,2
11140,2003,6,7,3,4
11140,2003,7,4,4,0
11140,2003,8,13,9,4
11140,2003,9,5,1,4
11140,2003,10,4,4,0
11140,2003,11,3,1,2
11140,2003,12,4,3,1
11140,2004,1,3,1,2
11140,2004,2,15,10,5
11140,2004,3,7,6,1
11140,2004,4,8,5,3
11140,2004,5,6,5,1
11140,2004,6,4,4,0
11140,2004,7,5,5,0
11140,2004,8,7,3,4
11140,2004,9,6,6,0
11140,2004,10,7,6,1
11140,2004,11,8,6,2
11140,2004,12,5,2,3
11140,2005,1,8,5,3
11140,2005,2,7,4,3
11140,2005,3,6,5,1
11140,2005,4,2,2,0
11140,2005,5,6,5,1
11140,2005,6,6,3,3
11140,2005,7,8,6,2
11140,2005,8,13,11,2
11140,2005,9,7,5,2
11140,2005,10,5,2,3
11140,2005,11,2,2,0
11140,2005,12,1,0,1
11140,2006,1,6,6,0
11140,2006,2,1,0,1
11140,2006,3,8,6,2
11140,2006,4,6,5,1
11140,2006,5,6,4,2
11140,2006,6,11,7,4
11140,2006,7,9,7,2
11140,2006,8,3,3,0
11140,2006,9,3,2,1
11140,2006,10,5,3,2
11140,2006,11,3,1,2
11140,2006,12,9,4,5
11140,2007,1,4,2,2
11140,2007,2,6,3,3
11140,2007,3,10,8,2
11140,2007,4,7,4,3
11140,2007,5,6,2,4
11140,2007,6,6,4,2
11140,2007,7,7,6,1
11140,2007,8,4,2,2
11140,2007,9,7,5,2
11140,2007,10,5,1,4
11140,2007,11,8,4,4
11140,2007,12,5,4,1
11140,2008,1,4,2,2
11140,2008,2,2,1,1
11140,2008,3,4,4,0
11140,2008,4,7,4,3
11140,2008,5,5,4,1
11140,2008,6,9,4,5
11140,2008,7,8,5,3
11140,2008,8,9,6,3
11140,2008,9,9,6,3
11140,2008,10,10,6,4
11140,2008,11,11,5,6
11140,2008,12,6,3,3
11140,2009,1,4,3,1
11140,2009,2,6,5,1
11140,2009,3,11,5,6
11140,2009,4,7,6,1
11140,2009,5,13,8,5
11140,2009,6,7,5,2
11140,2009,7,8,7,1
11140,2009,8,9,8,1
11140,2009,9,9,2,7
11140,2009,10,6,4,2
11140,2009,11,8,5,3
11140,2009,12,8,5,3
11140,2010,1,6,2,4
11140,2010,2,7,3,4
11140,2010,3,4,3,1
11140,2010,4,9,7,2
11140,2010,5,8,6,2
11140,2010,6,7,4,3
11140,2010,7,8,7,1
11140,2010,8,5,4,1
11140,2010,9,4,3,1
11140,2010,10,9,6,3
11140,2010,11,8,5,3
11140,2010,12,6,4,2
11140,2011,1,2,0,2
11140,2011,2,10,4,6
11140,2011,3,8,4,4
11140,2011,4,14,12,2
11140,2011,5,14,12,2
11140,2011,6,9,8,1
11140,2011,7,7,6,1
11140,2011,8,7,4,3
11140,2011,9,6,4,2
11140,2011,10,7,4,3
11140,2011,11,10,5,5
11140,2011,12,4,3,1
11140,2012,1,9,5,4
11140,2012,2,7,4,3
11140,2012,3,10,6,4
11140,2012,4,6,4,2
11140,2012,5,8,5,3
11140,2012,6,7,4,3
11140,2012,7,8,8,0
11140,2012,8,7,5,2
11140,2012,9,9,5,4
11140,2012,10,8,6,2
11140,2012,11,5,4,1
11140,2012,12,9,6,3
11140,2013,1,9,5,4
11140,2013,2,6,2,4
11140,2013,3,4,2,2
11140,2013,4,10,6,4
11140,2013,5,11,8,3
11140,2013,6,4,3,1
11140,2013,7,5,3,2
11140,2013,8,17,13,4
11140,2013,9,5,3,2
11140,2013,10,13,7,6
11140,2013,11,6,3,3
11140,2013,12,7,3,4
11140,2014,1,5,4,1
11140,2014,2,6,3,3
11140,2014,3,12,8,4
11140,2014,4,6,5,1
11140,2014,5,4,3,1
11140,2014,6,6,3,3
11140,2014,7,4,1,3
11140,2014,8,11,6,5
11140,2014,9,8,8,0
11140,2014,10,10,9,1
11140,2014,11,6,5,1
11140,2014,12,11,9,2
11140,2015,1,9,5,4
11140,2015,2,10,7,3
11140,2015,3,8,4,4
11140,2015,4,9,7,2
11140,2015,5,10,9,1
11140,2015,6,6,5,1
11140,2015,7,9,8,1
11140,2015,8,8,5,3
11140,2015,9,8,4,4
11140,2015,10,5,4,1
11140,2015,11,8,4,4
11140,2015,12,1,1,0
11140,2016,1,13,7,6
11140,2016,2,2,2,0
11140,2016,3,7,7,0
11140,2016,4,12,10,2
11140,2016,5,10,9,1
11140,2016,6,5,0,5
11140,2016,7,8,8,0
11140,2016,8,6,4,2
11140,2016,9,7,5,2
11140,2016,10,10,4,6
11140,2016,11,4,3,1
11140,2016,12,1,0,1
11140,2017,1,5,3,2
11140,2017,2,6,2,4
11140,2017,3,5,2,3
11140,2017,4,9,6,3
11140,2017,5,5,3,2
11140,2017,6,8,3,5
11140,2017,7,7,4,3
11140,2017,8,5,4,1
11140,2017,10,8,5,3
11140,2017,11,6,5,1
11140,2017,12,7,5,2
11140,2018,1,9,4,5
11140,2018,2,4,4,0
11140,2018,3,7,4,3
11140,2018,4,5,1,4
11140,2018,5,6,3,3
11140,2018,6,5,2,3
11140,2018,7,5,5,0
11140,2018,8,3,2,1
11140,2018,9,10,8,2
11140,2018,10,10,8,2
11140,2018,11,7,4,3
11140,2018,12,4,3,1
11140,2019,1,6,4,2
11140,2019,2,7,5,2
11140,2019,3,3,1,2
11140,2019,4,8,4,4
11140,2019,5,6,3,3
11140,2019,6,6,3,3
11140,2019,7,7,3,4
11140,2019,8,8,7,1
11140,2019,9,5,4,1
11140,2019,10,5,3,2
11140,2019,11,8,7,1
11140,2019,12,5,3,2
11140,2020,1,5,5,0
11140,2020,2,5,3,2
11140,2020,3,7,5,2
11140,2020,4,4,2,2
11140,2020,5,2,1,1
11140,2020,6,9,7,2
11140,2020,7,7,5,2
11140,2020,8,2,2,0
11140,2020,9,7,6,1
11140,2020,10,7,4,3
11140,2020,11,8,4,4
11140,2020,12,9,7,2
11140,2021,1,9,7,2
11140,2021,2,3,2,1
11140,2021,3,8,4,4
11140,2021,4,6,4,2
11140,2021,5,14,8,6
11140,2021,6,7,4,3
11140,2021,7,7,5,2
11140,2021,8,3,2,1
11140,2021,9,9,6,3
11140,2021,10,5,4,1
11140,2021,11,4,2,2
11140,2021,12,6,4,2
11140,2022,1,5,3,2
11140,2022,2,3,3,0
11140,2022,3,8,5,3
11140,2022,4,3,0,3
11140,2022,5,11,8,3
11140,2022,6,4,2,2
11140,2022,7,10,6,4
11140,2022,8,4,2,2
11140,2022,9,5,1,4
11140,2022,10,2,1,1
11140,2022,11,5,4,1
11140,2022,12,5,2,3
11140,2023,1,11,4,7
11140,2023,2,3,1,2
11140,2023,3,2,1,1
11140,2023,4,13,9,4
11140,2023,5,10,6,4
11140,2023,6,4,1,3
11140,2023,7,11,5,6
11140,2023,8,4,2,2
11140,2023,9,4,2,2
11140,2023,10,7,5,2
11140,2023,11,3,1,2
11140,2023,12,6,3,3
11140,2024,1,9,5,4
11140,2024,2,6,3,3
11140,2024,3,10,6,4
11140,2024,4,2,2,0
11140,2024,5,9,6,3
11140,2024,6,6,4,2
11140,2024,7,14,10,4
11140,2024,8,8,7,1
11140,2024,9,9,5,4
11140,2024,10,6,3,3
11140,2024,11,6,6,0
11140,2024,12,5,4,1
11150,1997,1,1,0,1
11150,1997,2,2,2,0
11150,1997,3,6,5,1
11150,1997,4,5,3,2
11150,1997,5,5,5,0
11150,1997,6,6,2,4
11150,1997,7,4,4,0
11150,1997,8,8,6,2
11150,1997,9,8,5,3
11150,1997,10,6,3,3
11150,1997,11,3,2,1
11150,1997,12,6,4,2
11150,1998,1,5,3,2
11150,1998,2,4,2,2
11150,1998,3,4,2,2
11150,1998,4,10,8,2
11150,1998,5,5,3,2
11150,1998,6,7,4,3
11150,1998,7,6,5,1
11150,1998,8,6,5,1
11150,1998,9,1,1,0
11150,1998,10,6,6,0
11150,1998,11,11,8,3
11150,1998,12,6,4,2
11150,1999,1,1,0,1
11150,1999,2,3,3,0
11150,1999,3,5,5,0
11150,1999,4,8,7,1
11150,1999,5,4,3,1
11150,1999,6,5,4,1
11150,1999,7,2,0,2
11150,1999,8,6,5,1
11150,1999,9,8,6,2
11150,1999,10,3,3,0
11150,1999,11,4,2,2
11150,1999,12,2,1,1
11150,2000,1,4,4,0
11150,2000,2,4,3,1
11150,2000,3,2,1,1
11150,2000,4,5,4,1
11150,2000,5,3,0,3
11150,2000,6,3,2,1
11150,2000,7,4,3,1
11150,2000,8,3,2,1
11150,2000,9,5,5,0
11150,2000,10,6,5,1
11150,2000,11,7,6,1
11150,2000,12,3,2,1
11150,2001,1,2,2,0
11150,2001,2,3,3,0
11150,2001,3,2,0,2
11150,2001,4,7,6,1
11150,2001,5,13,9,4
11150,2001,6,3,2,1
11150,2001,7,3,0,3
11150,2001,8,2,1,1
11150,2001,9,1,1,0
11150,2001,10,4,3,1
11150,2001,11,6,6,0
11150,2001,12,5,4,1
11150,2002,1,2,2,0
11150,2002,2,5,3,2
11150,2002,3,3,2,1
11150,2002,4,9,4,5
11150,2002,5,4,3,1
11150,2002,6,6,1,5
11150,2002,7,10,9,1
11150,2002,8,6,4,2
11150,2002,9,4,3,1
11150,2002,10,9,5,4
11150,2002,11,7,3,4
11150,2002,12,7,3,4
11150,2003,1,3,3,0
11150,2003,2,3,2,1
11150,2003,3,11,4,7
11150,2003,4,4,3,1
11150,2003,5,6,5,1
11150,2003,6,5,2,3
11150,2003,7,4,3,1
11150,2003,8,11,9,2
11150,2003,9,6,5,1
11150,2003,10,5,4,1
11150,2003,11,3,1,2
11150,2003,12,4,2,2
11150,2004,1,6,4,2
11150,2004,2,10,7,3
11150,2004,3,5,3,2
11150,2004,4,7,4,3
11150,2004,5,6,4,2
11150,2004,6,5,5,0
11150,2004,7,7,6,1
11150,2004,8,5,4,1
11150,2004,9,4,1,3
11150,2004,10,1,0,1
11150,2004,11,8,6,2
11150,2004,12,3,2,1
11150,2005,1,4,3,1
11150,2005,2,4,1,3
11150,2005,3,4,3,1
11150,2005,4,9,3,6
11150,2005,5,12,6,6
11150,2005,6,9,3,6
11150,2005,7,3,2,1
11150,2005,8,6,5,1
11150,2005,9,6,4,2
11150,2005,10,6,2,4
11150,2005,11,6,3,3
11150,2005,12,6,1,5
11150,2006,1,7,6,1
11150,2006,2,10,7,3
11150,2006,3,4,2,2
11150,2006,4,4,2,2
11150,2006,5,13,9,4
11150,2006,6,3,2,1
11150,2006,7,3,3,0
11150,2006,8,3,3,0
11150,2006,9,9,4,5
11150,2006,10,4,2,2
11150,2006,11,9,9,0
11150,2006,12,6,3,3
11150,2007,1,4,3,1
11150,2007,2,16,5,11
11150,2007,3,11,6,5
11150,2007,4,8,6,2
11150,2007,5,16,10,6
11150,2007,6,8,5,3
11150,2007,7,5,4,1
11150,2007,8,5,2,3
11150,2007,9,5,2,3
11150,2007,10,11,8,3
11150,2007,11,6,2,4
11150,2007,12,6,5,1
11150,2008,1,3,2,1
11150,2008,2,8,5,3
11150,2008,3,5,3,2
11150,2008,4,8,7,1
11150,2008,5,3,2,1
11150,2008,6,8,3,5
11150,2008,7,6,2,4
11150,2008,8,8,6,2
11150,2008,9,6,2,4
11150,2008,10,13,7,6
11150,2008,11,12,9,3
11150,2008,12,2,1,1
11150,2009,1,5,2,3
11150,2009,2,11,7,4
11150,2009,3,16,7,9
11150,2009,4,12,9,3
11150,2009,5,9,8,1
11150,2009,6,11,8,3
11150,2009,7,10,8,2
11150,2009,8,7,5,2
11150,2009,9,13,9,4
11150,2009,10,7,2,5
11150,2009,11,10,6,4
11150,2009,12,6,3,3
11150,2010,1,7,6,1
11150,2010,2,6,3,3
11150,2010,3,9,1,8
11150,2010,4,10,4,6
11150,2010,5,7,7,0
11150,2010,6,10,5,5
11150,2010,7,12,9,3
11150,2010,8,11,6,5
11150,2010,9,7,2,5
11150,2010,10,12,10,2
11150,2010,11,13,8,5
11150,2010,12,9,5,4
11150,2011,1,11,9,2
11150,2011,2,8,7,1
11150,2011,3,6,3,3
11150,2011,4,9,7,2
11150,2011,5,13,12,1
11150,2011,6,12,7,5
11150,2011,7,8,2,6
11150,2011,8,10,6,4
11150,2011,9,10,7,3
11150,2011,10,16,8,8
11150,2011,11,4,1,3
11150,2011,12,5,4,1
11150,2012,1,4,3,1
11150,2012,2,10,7,3
11150,2012,3,9,7,2
11150,2012,4,15,8,7
11150,2012,5,18,13,5
11150,2012,6,10,8,2
11150,2012,7,4,1,3
11150,2012,8,8,6,2
11150,2012,9,12,5,7
11150,2012,10,5,5,0
11150,2012,11,8,7,1
11150,2012,12,8,6,2
11150,2013,1,14,9,5
11150,2013,2,15,12,3
11150,2013,3,7,4,3
11150,2013,4,7,4,3
11150,2013,5,6,5,1
11150,2013,6,10,6,4
11150,2013,7,6,4,2
11150,2013,8,9,5,4
11150,2013,9,8,6,2
11150,2013,10,4,4,0
11150,2013,11,8,5,3
11150,2013,12,5,3,2
11150,2014,1,4,4,0
11150,2014,2,6,4,2
11150,2014,3,12,7,5
11150,2014,4,4,3,1
11150,2014,5,11,10,1
11150,2014,6,7,4,3
11150,2014,7,5,3,2
11150,2014,8,10,5,5
11150,2014,9,15,12,3
11150,2014,10,7,5,2
11150,2014,11,8,5,3
11150,2014,12,4,4,0
11150,2015,1,8,6,2
11150,2015,2,4,4,0
11150,2015,3,14,10,4
11150,2015,4,18,15,3
11150,2015,5,8,6,2
11150,2015,6,13,9,4
11150,2015,7,9,6,3
11150,2015,8,6,4,2
11150,2015,9,11,8,3
11150,2015,10,12,3,9
11150,2015,11,7,4,3
11150,2015,12,9,7,2
11150,2016,1,11,5,6
11150,2016,2,4,4,0
11150,2016,3,8,6,2
11150,2016,4,18,12,6
11150,2016,5,11,9,2
11150,2016,6,4,3,1
11150,2016,7,8,7,1
11150,2016,8,5,4,1
11150,2016,9,4,4,0
11150,2016,10,9,5,4
11150,2016,11,3,2,1
11150,2016,12,7,5,2
11150,2017,1,6,5,1
11150,2017,2,10,10,0
11150,2017,3,10,8,2
11150,2017,4,7,7,0
11150,2017,5,4,2,2
11150,2017,6,13,10,3
11150,2017,7,7,5,2
11150,2017,8,5,3,2
11150,2017,9,7,5,2
11150,2017,10,8,7,1
11150,2017,11,4,2,2
11150,2017,12,3,1,2
11150,2018,1,7,4,3
11150,2018,2,7,4,3
11150,2018,3,8,5,3
11150,2018,4,9,8,1
11150,2018,5,10,9,1
11150,2018,6,7,6,1
11150,2018,7,6,3,3
11150,2018,8,5,5,0
11150,2018,9,8,5,3
11150,2018,10,6,5,1
11150,2018,11,10,8,2
11150,2018,12,3,2,1
11150,2019,1,7,3,4
11150,2019,2,4,2,2
11150,2019,3,8,4,4
11150,2019,4,7,6,1
11150,2019,5,7,4,3
11150,2019,6,9,4,5
11150,2019,7,8,6,2
11150,2019,8,7,4,3
11150,2019,9,8,7,1
11150,2019,10,10,4,6
11150,2019,11,5,5,0
11150,2019,12,4,3,1
11150,2020,1,13,9,4
11150,2020,2,4,4,0
11150,2020,3,9,3,6
11150,2020,4,3,2,1
11150,2020,5,8,3,5
11150,2020,6,4,3,1
11150,2020,7,3,3,0
11150,2020,8,5,2,3
11150,2020,9,10,4,6
11150,2020,10,13,7,6
11150,2020,11,10,9,1
11150,2020,12,5,3,2
11150,2021,1,7,6,1
11150,2021,2,6,3,3
11150,2021,3,7,6,1
11150,2021,4,6,4,2
11150,2021,5,4,4,0
11150,2021,6,5,3,2
11150,2021,7,8,4,4
11150,2021,8,8,6,2
11150,2021,9,11,8,3
11150,2021,10,5,2,3
11150,2021,11,5,4,1
11150,2021,12,5,3,2
11150,2022,1,10,8,2
11150,2022,2,5,4,1
11150,2022,3,5,1,4
11150,2022,4,9,6,3
11150,2022,5,10,7,3
11150,2022,6,7,5,2
11150,2022,7,11,8,3
11150,2022,8,2,1,1
11150,2022,9,5,2,3
11150,2022,10,3,1,2
11150,2022,11,6,4,2
11150,2022,12,6,6,0
11150,2023,1,4,2,2
11150,2023,2,8,5,3
11150,2023,3,11,9,2
11150,2023,4,8,6,2
11150,2023,5,15,10,5
11150,2023,6,12,6,6
11150,2023,7,3,3,0
11150,2023,8,5,2,3
11150,2023,9,7,3,4
11150,2023,10,6,5,1
11150,2023,11,12,6,6
11150,2023,12,6,6,0
11150,2024,1,7,5,2
11150,2024,2,12,9,3
11150,2024,3,7,3,4
11150,2024,4,10,7,3
11150,2024,5,11,6,5
11150,2024,6,6,5,1
11150,2024,7,10,6,4
11150,2024,8,6,4,2
11150,2024,9,8,4,4
11150,2024,10,5,3,2
11150,2024,11,8,5,3
11150,2024,12,6,6,0
11160,1997,1,5,4,1
11160,1997,2,1,1,0
11160,1997,3,4,3,1
11160,1997,4,1,1,0
11160,1997,5,6,4,2
11160,1997,6,3,1,2
11160,1997,7,9,7,2
11160,1997,8,7,4,3
11160,1997,9,4,0,4
11160,1997,10,7,2,5
11160,1997,11,6,4,2
11160,1997,12,5,4,1
11160,1998,1,5,3,2
11160,1998,2,10,5,5
11160,1998,3,7,3,4
11160,1998,4,11,9,2
11160,1998,5,5,2,3
11160,1998,6,8,4,4
11160,1998,7,6,5,1
11160,1998,8,11,8,3
11160,1998,9,12,8,4
11160,1998,10,7,4,3
11160,1998,11,8,6,2
11160,1998,12,10,9,1
11160,1999,1,4,2,2
11160,1999,2,5,3,2
11160,1999,3,3,3,0
11160,1999,4,6,4,2
11160,1999,5,8,7,1
11160,1999,6,4,4,0
11160,1999,7,3,2,1
11160,1999,8,3,2,1
11160,1999,9,7,3,4
11160,1999,10,5,5,0
11160,1999,11,6,5,1
11160,1999,12,3,2,1
11160,2000,1,5,4,1
11160,2000,3,4,3,1
11160,2000,4,4,2,2
11160,2000,5,6,6,0
11160,2000,6,6,5,1
11160,2000,7,3,3,0
11160,2000,8,7,7,0
11160,2000,9,3,2,1
11160,2000,10,5,3,2
11160,2000,11,2,2,0
11160,2000,12,4,2,2
11160,2001,1,2,2,0
11160,2001,2,2,1,1
11160,2001,3,9,6,3
11160,2001,4,4,3,1
11160,2001,5,6,4,2
11160,2001,6,6,4,2
11160,2001,7,3,2,1
11160,2001,8,5,2,3
11160,2001,9,4,2,2
11160,2001,10,5,4,1
11160,2001,11,7,4,3
11160,2001,12,7,5,2
11160,2002,1,6,5,1
11160,2002,2,5,4,1
11160,2002,3,6,5,1
11160,2002,4,9,7,2
11160,2002,5,4,3,1
11160,2002,6,3,3,0
11160,2002,7,6,4,2
11160,2002,8,6,4,2
11160,2002,9,7,5,2
11160,2002,10,7,6,1
11160,2002,11,5,5,0
11160,2002,12,6,4,2
11160,2003,1,2,0,2
11160,2003,2,9,5,4
11160,2003,3,9,6,3
11160,2003,4,11,8,3
11160,2003,5,9,7,2
11160,2003,6,9,5,4
11160,2003,7,13,8,5
11160,2003,8,11,5,6
11160,2003,9,8,6,2
11160,2003,10,18,13,5
11160,2003,11,5,5,0
11160,2003,12,5,4,1
11160,2004,1,7,5,2
11160,2004,2,11,9,2
11160,2004,3,15,9,6
11160,2004,4,11,6,5
